Timestamp,kW,kWh
2025-12-07 21:00,114.47,28.618
2025-12-07 21:15,113.40,28.349
2025-12-07 21:30,118.97,29.744
2025-12-07 21:45,112.12,28.029
2025-12-07 22:00,118.23,29.557
2025-12-07 22:15,127.09,31.772
2025-12-07 22:30,124.99,31.247
2025-12-07 22:45,120.05,30.014
2025-12-07 23:00,120.98,30.246
2025-12-07 23:15,115.63,28.907
2025-12-07 23:30,121.74,30.434
2025-12-07 23:45,112.68,28.169
2025-12-08 00:00,116.40,29.101
2025-12-08 00:15,125.57,31.393
2025-12-08 00:30,115.99,28.997
2025-12-08 00:45,117.82,29.456
2025-12-08 01:00,126.72,31.681
2025-12-08 01:15,120.11,30.028
2025-12-08 01:30,115.73,28.932
2025-12-08 01:45,119.36,29.841
2025-12-08 02:00,125.26,31.315
2025-12-08 02:15,119.64,29.910
2025-12-08 02:30,120.74,30.184
2025-12-08 02:45,128.49,32.122
2025-12-08 03:00,114.31,28.577
2025-12-08 03:15,127.34,31.836
2025-12-08 03:30,111.05,27.761
2025-12-08 03:45,120.70,30.174
2025-12-08 04:00,119.27,29.818
2025-12-08 04:15,128.89,32.222
2025-12-08 04:30,121.00,30.251
2025-12-08 04:45,113.78,28.444
2025-12-08 05:00,125.60,31.400
2025-12-08 05:15,118.79,29.698
2025-12-08 05:30,112.50,28.124
2025-12-08 05:45,155.58,38.895
2025-12-08 06:00,215.48,53.869
2025-12-08 06:15,247.50,61.876
2025-12-08 06:30,289.47,72.366
2025-12-08 06:45,329.34,82.336
2025-12-08 07:00,386.82,96.705
2025-12-08 07:15,371.12,92.780
2025-12-08 07:30,387.21,96.803
2025-12-08 07:45,374.27,93.566
2025-12-08 08:00,384.41,96.102
2025-12-08 08:15,380.47,95.117
2025-12-08 08:30,382.96,95.739
2025-12-08 08:45,384.45,96.112
2025-12-08 09:00,374.48,93.621
2025-12-08 09:15,371.33,92.832
2025-12-08 09:30,386.16,96.539
2025-12-08 09:45,380.41,95.104
2025-12-08 10:00,376.76,94.191
2025-12-08 10:15,386.12,96.530
2025-12-08 10:30,373.34,93.336
2025-12-08 10:45,372.90,93.225
2025-12-08 11:00,377.50,94.374
2025-12-08 11:15,380.68,95.169
2025-12-08 11:30,377.12,94.279
2025-12-08 11:45,382.87,95.719
2025-12-08 12:00,376.38,94.096
2025-12-08 12:15,387.65,96.912
2025-12-08 12:30,376.23,94.057
2025-12-08 12:45,374.90,93.724
2025-12-08 13:00,387.92,96.980
2025-12-08 13:15,381.10,95.274
2025-12-08 13:30,381.26,95.316
2025-12-08 13:45,375.68,93.921
2025-12-08 14:00,379.34,94.836
2025-12-08 14:15,381.78,95.445
2025-12-08 14:30,372.97,93.242
2025-12-08 14:45,386.30,96.575
2025-12-08 15:00,385.07,96.267
2025-12-08 15:15,377.95,94.486
2025-12-08 15:30,373.78,93.445
2025-12-08 15:45,379.63,94.908
2025-12-08 16:00,381.68,95.419
2025-12-08 16:15,388.87,97.217
2025-12-08 16:30,373.84,93.459
2025-12-08 16:45,375.41,93.853
2025-12-08 17:00,375.68,93.920
2025-12-08 17:15,371.63,92.908
2025-12-08 17:30,376.98,94.245
2025-12-08 17:45,335.06,83.764
2025-12-08 18:00,289.53,72.382
2025-12-08 18:15,242.19,60.546
2025-12-08 18:30,205.48,51.369
2025-12-08 18:45,161.71,40.426
2025-12-08 19:00,121.18,30.295
2025-12-08 19:15,111.50,27.874
2025-12-08 19:30,112.99,28.249
2025-12-08 19:45,111.64,27.910
2025-12-08 20:00,126.69,31.672
2025-12-08 20:15,120.61,30.154
2025-12-08 20:30,119.01,29.751
2025-12-08 20:45,119.57,29.893
2025-12-08 21:00,120.15,30.038
2025-12-08 21:15,122.10,30.525
2025-12-08 21:30,127.11,31.778
2025-12-08 21:45,117.26,29.314
2025-12-08 22:00,111.80,27.951
2025-12-08 22:15,116.93,29.232
2025-12-08 22:30,128.17,32.042
2025-12-08 22:45,112.81,28.204
2025-12-08 23:00,121.71,30.427
2025-12-08 23:15,126.21,31.553
2025-12-08 23:30,125.12,31.281
2025-12-08 23:45,127.41,31.853
2025-12-09 00:00,127.17,31.792
2025-12-09 00:15,112.57,28.143
2025-12-09 00:30,111.50,27.874
2025-12-09 00:45,117.83,29.458
2025-12-09 01:00,124.70,31.174
2025-12-09 01:15,122.79,30.698
2025-12-09 01:30,116.98,29.244
2025-12-09 01:45,113.06,28.265
2025-12-09 02:00,126.51,31.627
2025-12-09 02:15,117.48,29.369
2025-12-09 02:30,120.61,30.152
2025-12-09 02:45,117.41,29.352
2025-12-09 03:00,120.11,30.027
2025-12-09 03:15,116.15,29.038
2025-12-09 03:30,116.42,29.105
2025-12-09 03:45,112.14,28.035
2025-12-09 04:00,118.75,29.687
2025-12-09 04:15,115.44,28.859
2025-12-09 04:30,124.40,31.100
2025-12-09 04:45,112.76,28.189
2025-12-09 05:00,116.83,29.207
2025-12-09 05:15,118.12,29.530
2025-12-09 05:30,127.58,31.895
2025-12-09 05:45,156.97,39.243
2025-12-09 06:00,211.76,52.939
2025-12-09 06:15,248.39,62.098
2025-12-09 06:30,286.97,71.742
2025-12-09 06:45,334.50,83.624
2025-12-09 07:00,380.24,95.059
2025-12-09 07:15,377.47,94.366
2025-12-09 07:30,388.38,97.095
2025-12-09 07:45,383.70,95.926
2025-12-09 08:00,376.89,94.223
2025-12-09 08:15,377.56,94.391
2025-12-09 08:30,387.51,96.877
2025-12-09 08:45,381.21,95.301
2025-12-09 09:00,377.67,94.417
2025-12-09 09:15,381.00,95.251
2025-12-09 09:30,373.84,93.460
2025-12-09 09:45,384.85,96.212
2025-12-09 10:00,385.88,96.470
2025-12-09 10:15,375.59,93.898
2025-12-09 10:30,376.71,94.178
2025-12-09 10:45,382.52,95.631
2025-12-09 11:00,375.10,93.774
2025-12-09 11:15,376.66,94.166
2025-12-09 11:30,386.26,96.565
2025-12-09 11:45,372.70,93.174
2025-12-09 12:00,372.14,93.036
2025-12-09 12:15,388.29,97.073
2025-12-09 12:30,372.59,93.147
2025-12-09 12:45,377.48,94.370
2025-12-09 13:00,378.85,94.712
2025-12-09 13:15,388.42,97.106
2025-12-09 13:30,383.90,95.975
2025-12-09 13:45,381.96,95.491
2025-12-09 14:00,382.13,95.533
2025-12-09 14:15,385.88,96.471
2025-12-09 14:30,376.81,94.203
2025-12-09 14:45,377.31,94.327
2025-12-09 15:00,374.74,93.685
2025-12-09 15:15,371.69,92.922
2025-12-09 15:30,376.45,94.113
2025-12-09 15:45,372.82,93.205
2025-12-09 16:00,372.61,93.152
2025-12-09 16:15,376.00,94.000
2025-12-09 16:30,377.41,94.353
2025-12-09 16:45,382.35,95.586
2025-12-09 17:00,372.24,93.060
2025-12-09 17:15,378.11,94.528
2025-12-09 17:30,380.64,95.161
2025-12-09 17:45,344.71,86.177
2025-12-09 18:00,295.03,73.757
2025-12-09 18:15,250.42,62.605
2025-12-09 18:30,199.90,49.976
2025-12-09 18:45,166.78,41.695
2025-12-09 19:00,126.69,31.671
2025-12-09 19:15,115.63,28.908
2025-12-09 19:30,126.49,31.623
2025-12-09 19:45,118.20,29.550
2025-12-09 20:00,127.04,31.761
2025-12-09 20:15,122.01,30.502
2025-12-09 20:30,114.91,28.727
2025-12-09 20:45,113.67,28.417
2025-12-09 21:00,126.03,31.509
2025-12-09 21:15,122.57,30.643
2025-12-09 21:30,120.79,30.199
2025-12-09 21:45,126.81,31.702
2025-12-09 22:00,116.88,29.221
2025-12-09 22:15,118.82,29.705
2025-12-09 22:30,114.58,28.645
2025-12-09 22:45,114.58,28.644
2025-12-09 23:00,122.01,30.504
2025-12-09 23:15,126.16,31.541
2025-12-09 23:30,122.55,30.638
2025-12-09 23:45,123.13,30.782
2025-12-10 00:00,113.26,28.316
2025-12-10 00:15,126.66,31.664
2025-12-10 00:30,127.66,31.916
2025-12-10 00:45,120.09,30.022
2025-12-10 01:00,124.50,31.125
2025-12-10 01:15,126.50,31.626
2025-12-10 01:30,111.84,27.961
2025-12-10 01:45,123.95,30.987
2025-12-10 02:00,119.19,29.797
2025-12-10 02:15,114.03,28.506
2025-12-10 02:30,127.72,31.931
2025-12-10 02:45,126.62,31.654
2025-12-10 03:00,128.16,32.040
2025-12-10 03:15,113.90,28.476
2025-12-10 03:30,114.82,28.704
2025-12-10 03:45,112.08,28.021
2025-12-10 04:00,123.06,30.766
2025-12-10 04:15,126.12,31.530
2025-12-10 04:30,119.68,29.921
2025-12-10 04:45,118.45,29.612
2025-12-10 05:00,122.58,30.644
2025-12-10 05:15,116.91,29.226
2025-12-10 05:30,111.87,27.967
2025-12-10 05:45,155.81,38.952
2025-12-10 06:00,205.09,51.272
2025-12-10 06:15,258.69,64.673
2025-12-10 06:30,286.26,71.566
2025-12-10 06:45,335.92,83.981
2025-12-10 07:00,378.16,94.539
2025-12-10 07:15,384.07,96.019
2025-12-10 07:30,371.37,92.843
2025-12-10 07:45,382.56,95.640
2025-12-10 08:00,383.33,95.831
2025-12-10 08:15,381.21,95.303
2025-12-10 08:30,384.71,96.177
2025-12-10 08:45,379.34,94.835
2025-12-10 09:00,373.88,93.470
2025-12-10 09:15,385.37,96.343
2025-12-10 09:30,388.54,97.136
2025-12-10 09:45,371.26,92.815
2025-12-10 10:00,374.51,93.627
2025-12-10 10:15,378.68,94.671
2025-12-10 10:30,383.16,95.789
2025-12-10 10:45,372.92,93.231
2025-12-10 11:00,382.66,95.664
2025-12-10 11:15,371.21,92.804
2025-12-10 11:30,372.68,93.171
2025-12-10 11:45,383.80,95.951
2025-12-10 12:00,371.81,92.952
2025-12-10 12:15,377.22,94.306
2025-12-10 12:30,385.20,96.301
2025-12-10 12:45,384.57,96.141
2025-12-10 13:00,388.50,97.126
2025-12-10 13:15,383.78,95.945
2025-12-10 13:30,385.39,96.349
2025-12-10 13:45,381.14,95.284
2025-12-10 14:00,382.14,95.535
2025-12-10 14:15,384.27,96.067
2025-12-10 14:30,380.72,95.181
2025-12-10 14:45,377.23,94.308
2025-12-10 15:00,382.12,95.530
2025-12-10 15:15,378.79,94.698
2025-12-10 15:30,381.98,95.494
2025-12-10 15:45,373.02,93.255
2025-12-10 16:00,385.25,96.312
2025-12-10 16:15,378.02,94.504
2025-12-10 16:30,380.64,95.160
2025-12-10 16:45,386.59,96.647
2025-12-10 17:00,376.14,94.034
2025-12-10 17:15,381.60,95.401
2025-12-10 17:30,388.53,97.133
2025-12-10 17:45,338.19,84.546
2025-12-10 18:00,300.03,75.008
2025-12-10 18:15,255.97,63.992
2025-12-10 18:30,204.81,51.202
2025-12-10 18:45,161.66,40.415
2025-12-10 19:00,118.70,29.674
2025-12-10 19:15,111.54,27.886
2025-12-10 19:30,111.46,27.864
2025-12-10 19:45,125.40,31.350
2025-12-10 20:00,112.40,28.100
2025-12-10 20:15,119.51,29.877
2025-12-10 20:30,118.02,29.505
2025-12-10 20:45,128.47,32.119
2025-12-10 21:00,116.27,29.066
2025-12-10 21:15,119.34,29.836
2025-12-10 21:30,125.80,31.449
2025-12-10 21:45,123.60,30.899
2025-12-10 22:00,113.81,28.454
2025-12-10 22:15,112.55,28.138
2025-12-10 22:30,111.55,27.888
2025-12-10 22:45,113.67,28.416
2025-12-10 23:00,127.23,31.808
2025-12-10 23:15,115.88,28.969
2025-12-10 23:30,124.87,31.218
2025-12-10 23:45,128.22,32.054
2025-12-11 00:00,126.10,31.524
2025-12-11 00:15,126.21,31.553
2025-12-11 00:30,125.23,31.307
2025-12-11 00:45,125.00,31.249
2025-12-11 01:00,122.89,30.723
2025-12-11 01:15,116.62,29.155
2025-12-11 01:30,121.97,30.493
2025-12-11 01:45,116.81,29.202
2025-12-11 02:00,122.90,30.726
2025-12-11 02:15,112.55,28.138
2025-12-11 02:30,116.01,29.003
2025-12-11 02:45,116.96,29.240
2025-12-11 03:00,126.30,31.576
2025-12-11 03:15,118.25,29.562
2025-12-11 03:30,113.98,28.496
2025-12-11 03:45,115.04,28.760
2025-12-11 04:00,123.64,30.909
2025-12-11 04:15,123.86,30.964
2025-12-11 04:30,116.82,29.206
2025-12-11 04:45,114.98,28.745
2025-12-11 05:00,116.00,29.001
2025-12-11 05:15,123.69,30.921
2025-12-11 05:30,124.84,31.211
2025-12-11 05:45,168.38,42.095
2025-12-11 06:00,207.34,51.836
2025-12-11 06:15,254.59,63.647
2025-12-11 06:30,286.17,71.542
2025-12-11 06:45,341.49,85.372
2025-12-11 07:00,373.23,93.307
2025-12-11 07:15,386.63,96.657
2025-12-11 07:30,373.89,93.472
2025-12-11 07:45,376.41,94.103
2025-12-11 08:00,373.50,93.376
2025-12-11 08:15,388.41,97.102
2025-12-11 08:30,386.57,96.643
2025-12-11 08:45,385.75,96.438
2025-12-11 09:00,384.16,96.040
2025-12-11 09:15,376.54,94.136
2025-12-11 09:30,380.91,95.228
2025-12-11 09:45,388.10,97.026
2025-12-11 10:00,386.28,96.570
2025-12-11 10:15,382.77,95.692
2025-12-11 10:30,380.84,95.210
2025-12-11 10:45,388.90,97.226
2025-12-11 11:00,383.51,95.877
2025-12-11 11:15,376.46,94.114
2025-12-11 11:30,384.92,96.231
2025-12-11 11:45,381.64,95.411
2025-12-11 12:00,376.35,94.086
2025-12-11 12:15,371.29,92.823
2025-12-11 12:30,378.11,94.527
2025-12-11 12:45,382.40,95.599
2025-12-11 13:00,373.44,93.359
2025-12-11 13:15,378.15,94.538
2025-12-11 13:30,382.88,95.720
2025-12-11 13:45,377.47,94.368
2025-12-11 14:00,375.71,93.927
2025-12-11 14:15,383.29,95.823
2025-12-11 14:30,374.07,93.519
2025-12-11 14:45,380.02,95.005
2025-12-11 15:00,374.19,93.548
2025-12-11 15:15,385.82,96.454
2025-12-11 15:30,379.86,94.964
2025-12-11 15:45,386.89,96.722
2025-12-11 16:00,374.43,93.607
2025-12-11 16:15,378.34,94.586
2025-12-11 16:30,385.96,96.491
2025-12-11 16:45,374.57,93.644
2025-12-11 17:00,372.78,93.195
2025-12-11 17:15,385.42,96.356
2025-12-11 17:30,388.19,97.047
2025-12-11 17:45,339.36,84.840
2025-12-11 18:00,298.43,74.608
2025-12-11 18:15,252.95,63.236
2025-12-11 18:30,204.01,51.003
2025-12-11 18:45,171.80,42.950
2025-12-11 19:00,125.11,31.277
2025-12-11 19:15,128.04,32.009
2025-12-11 19:30,123.91,30.979
2025-12-11 19:45,127.04,31.761
2025-12-11 20:00,119.65,29.912
2025-12-11 20:15,125.18,31.296
2025-12-11 20:30,120.54,30.135
2025-12-11 20:45,118.94,29.735
2025-12-11 21:00,125.83,31.458
2025-12-11 21:15,116.98,29.244
2025-12-11 21:30,112.03,28.009
2025-12-11 21:45,119.58,29.895
2025-12-11 22:00,115.37,28.843
2025-12-11 22:15,128.26,32.065
2025-12-11 22:30,125.93,31.483
2025-12-11 22:45,200.03,50.008
2025-12-11 23:00,127.78,31.945
2025-12-11 23:15,116.73,29.182
2025-12-11 23:30,111.16,27.789
2025-12-11 23:45,116.30,29.075
2025-12-12 00:00,115.81,28.952
2025-12-12 00:15,118.44,29.609
2025-12-12 00:30,124.09,31.022
2025-12-12 00:45,116.82,29.205
2025-12-12 01:00,112.86,28.215
2025-12-12 01:15,116.36,29.091
2025-12-12 01:30,119.05,29.762
2025-12-12 01:45,121.99,30.498
2025-12-12 02:00,115.85,28.964
2025-12-12 02:15,116.57,29.143
2025-12-12 02:30,117.61,29.403
2025-12-12 02:45,128.88,32.219
2025-12-12 03:00,126.28,31.569
2025-12-12 03:15,126.25,31.563
2025-12-12 03:30,128.84,32.210
2025-12-12 03:45,113.88,28.470
2025-12-12 04:00,117.23,29.306
2025-12-12 04:15,118.37,29.591
2025-12-12 04:30,120.75,30.188
2025-12-12 04:45,112.38,28.096
2025-12-12 05:00,123.74,30.936
2025-12-12 05:15,121.93,30.482
2025-12-12 05:30,112.66,28.165
2025-12-12 05:45,156.63,39.158
2025-12-12 06:00,207.46,51.865
2025-12-12 06:15,254.61,63.652
2025-12-12 06:30,286.22,71.556
2025-12-12 06:45,336.84,84.210
2025-12-12 07:00,374.99,93.748
2025-12-12 07:15,376.73,94.183
2025-12-12 07:30,387.06,96.764
2025-12-12 07:45,381.76,95.439
2025-12-12 08:00,375.44,93.861
2025-12-12 08:15,381.62,95.404
2025-12-12 08:30,375.73,93.932
2025-12-12 08:45,385.40,96.349
2025-12-12 09:00,371.61,92.902
2025-12-12 09:15,387.09,96.772
2025-12-12 09:30,373.85,93.463
2025-12-12 09:45,379.11,94.778
2025-12-12 10:00,373.90,93.475
2025-12-12 10:15,380.76,95.189
2025-12-12 10:30,374.34,93.584
2025-12-12 10:45,383.20,95.801
2025-12-12 11:00,377.32,94.330
2025-12-12 11:15,374.90,93.726
2025-12-12 11:30,379.80,94.949
2025-12-12 11:45,376.69,94.174
2025-12-12 12:00,376.77,94.192
2025-12-12 12:15,384.14,96.035
2025-12-12 12:30,377.65,94.413
2025-12-12 12:45,372.28,93.070
2025-12-12 13:00,386.20,96.550
2025-12-12 13:15,372.65,93.163
2025-12-12 13:30,382.53,95.633
2025-12-12 13:45,380.70,95.174
2025-12-12 14:00,379.22,94.805
2025-12-12 14:15,386.47,96.617
2025-12-12 14:30,385.57,96.394
2025-12-12 14:45,375.10,93.776
2025-12-12 15:00,374.23,93.558
2025-12-12 15:15,386.28,96.570
2025-12-12 15:30,373.75,93.438
2025-12-12 15:45,375.61,93.902
2025-12-12 16:00,379.59,94.897
2025-12-12 16:15,375.23,93.806
2025-12-12 16:30,384.78,96.196
2025-12-12 16:45,371.13,92.783
2025-12-12 17:00,385.62,96.406
2025-12-12 17:15,387.93,96.982
2025-12-12 17:30,379.31,94.827
2025-12-12 17:45,328.64,82.160
2025-12-12 18:00,284.33,71.084
2025-12-12 18:15,248.23,62.057
2025-12-12 18:30,205.71,51.427
2025-12-12 18:45,171.17,42.792
2025-12-12 19:00,117.12,29.279
2025-12-12 19:15,112.52,28.131
2025-12-12 19:30,125.19,31.298
2025-12-12 19:45,111.28,27.821
2025-12-12 20:00,126.79,31.698
2025-12-12 20:15,117.42,29.354
2025-12-12 20:30,121.58,30.394
2025-12-12 20:45,125.26,31.314
2025-12-12 21:00,121.42,30.355
2025-12-12 21:15,119.90,29.974
2025-12-12 21:30,127.43,31.859
2025-12-12 21:45,120.36,30.089
2025-12-12 22:00,125.89,31.472
2025-12-12 22:15,128.79,32.196
2025-12-12 22:30,116.70,29.175
2025-12-12 22:45,123.83,30.956
2025-12-12 23:00,125.77,31.442
2025-12-12 23:15,128.21,32.052
2025-12-12 23:30,115.47,28.867
2025-12-12 23:45,120.54,30.136
2025-12-13 00:00,122.90,30.726
2025-12-13 00:15,118.40,29.599
2025-12-13 00:30,124.58,31.146
2025-12-13 00:45,116.42,29.104
2025-12-13 01:00,115.85,28.962
2025-12-13 01:15,123.58,30.895
2025-12-13 01:30,121.66,30.414
2025-12-13 01:45,116.13,29.033
2025-12-13 02:00,126.59,31.647
2025-12-13 02:15,117.94,29.486
2025-12-13 02:30,119.01,29.752
2025-12-13 02:45,111.24,27.810
2025-12-13 03:00,118.92,29.730
2025-12-13 03:15,125.80,31.450
2025-12-13 03:30,115.07,28.766
2025-12-13 03:45,116.09,29.023
2025-12-13 04:00,119.75,29.937
2025-12-13 04:15,128.76,32.190
2025-12-13 04:30,121.28,30.320
2025-12-13 04:45,125.08,31.271
2025-12-13 05:00,116.51,29.128
2025-12-13 05:15,116.05,29.014
2025-12-13 05:30,123.44,30.861
2025-12-13 05:45,129.84,32.461
2025-12-13 06:00,116.64,29.161
2025-12-13 06:15,121.92,30.480
2025-12-13 06:30,126.26,31.566
2025-12-13 06:45,133.42,33.355
2025-12-13 07:00,133.34,33.334
2025-12-13 07:15,120.12,30.031
2025-12-13 07:30,120.34,30.085
2025-12-13 07:45,125.40,31.350
2025-12-13 08:00,132.05,33.012
2025-12-13 08:15,129.74,32.435
2025-12-13 08:30,130.55,32.638
2025-12-13 08:45,139.74,34.935
2025-12-13 09:00,142.25,35.563
2025-12-13 09:15,146.10,36.525
2025-12-13 09:30,144.68,36.171
2025-12-13 09:45,148.22,37.055
2025-12-13 10:00,141.27,35.317
2025-12-13 10:15,144.45,36.112
2025-12-13 10:30,156.24,39.060
2025-12-13 10:45,142.15,35.538
2025-12-13 11:00,153.14,38.286
2025-12-13 11:15,146.05,36.512
2025-12-13 11:30,159.46,39.865
2025-12-13 11:45,151.63,37.907
2025-12-13 12:00,157.05,39.262
2025-12-13 12:15,167.51,41.879
2025-12-13 12:30,158.91,39.727
2025-12-13 12:45,160.39,40.097
2025-12-13 13:00,167.39,41.848
2025-12-13 13:15,152.11,38.028
2025-12-13 13:30,154.37,38.593
2025-12-13 13:45,153.11,38.278
2025-12-13 14:00,150.85,37.712
2025-12-13 14:15,152.86,38.215
2025-12-13 14:30,160.88,40.220
2025-12-13 14:45,161.73,40.433
2025-12-13 15:00,155.32,38.829
2025-12-13 15:15,143.15,35.787
2025-12-13 15:30,152.29,38.072
2025-12-13 15:45,150.76,37.689
2025-12-13 16:00,146.81,36.703
2025-12-13 16:15,139.78,34.945
2025-12-13 16:30,142.46,35.614
2025-12-13 16:45,132.14,33.036
2025-12-13 17:00,140.54,35.136
2025-12-13 17:15,126.55,31.638
2025-12-13 17:30,138.06,34.516
2025-12-13 17:45,124.63,31.157
2025-12-13 18:00,134.18,33.544
2025-12-13 18:15,132.90,33.224
2025-12-13 18:30,131.52,32.880
2025-12-13 18:45,128.96,32.239
2025-12-13 19:00,124.74,31.184
2025-12-13 19:15,121.24,30.309
2025-12-13 19:30,116.54,29.136
2025-12-13 19:45,129.69,32.422
2025-12-13 20:00,126.53,31.633
2025-12-13 20:15,123.41,30.852
2025-12-13 20:30,118.60,29.650
2025-12-13 20:45,122.56,30.639
2025-12-13 21:00,129.00,32.250
2025-12-13 21:15,113.47,28.368
2025-12-13 21:30,112.50,28.126
2025-12-13 21:45,118.82,29.704
2025-12-13 22:00,119.64,29.910
2025-12-13 22:15,111.42,27.855
2025-12-13 22:30,119.26,29.814
2025-12-13 22:45,120.55,30.139
2025-12-13 23:00,112.50,28.124
2025-12-13 23:15,125.52,31.380
2025-12-13 23:30,111.72,27.929
2025-12-13 23:45,113.01,28.252
2025-12-14 00:00,120.25,30.061
2025-12-14 00:15,123.56,30.890
2025-12-14 00:30,115.74,28.936
2025-12-14 00:45,115.79,28.948
2025-12-14 01:00,111.56,27.890
2025-12-14 01:15,112.38,28.096
2025-12-14 01:30,117.70,29.424
2025-12-14 01:45,123.37,30.844
2025-12-14 02:00,125.82,31.456
2025-12-14 02:15,121.57,30.393
2025-12-14 02:30,123.60,30.900
2025-12-14 02:45,128.60,32.151
2025-12-14 03:00,126.60,31.651
2025-12-14 03:15,125.18,31.294
2025-12-14 03:30,112.73,28.183
2025-12-14 03:45,113.66,28.414
2025-12-14 04:00,115.83,28.957
2025-12-14 04:15,114.97,28.742
2025-12-14 04:30,127.84,31.961
2025-12-14 04:45,113.79,28.448
2025-12-14 05:00,128.47,32.118
2025-12-14 05:15,128.03,32.007
2025-12-14 05:30,124.48,31.121
2025-12-14 05:45,130.53,32.633
2025-12-14 06:00,128.82,32.205
2025-12-14 06:15,125.36,31.341
2025-12-14 06:30,119.37,29.842
2025-12-14 06:45,125.99,31.498
2025-12-14 07:00,122.62,30.655
2025-12-14 07:15,124.92,31.231
2025-12-14 07:30,125.63,31.406
2025-12-14 07:45,121.93,30.484
2025-12-14 08:00,130.00,32.501
2025-12-14 08:15,132.86,33.215
2025-12-14 08:30,130.55,32.637
2025-12-14 08:45,140.50,35.124
2025-12-14 09:00,131.39,32.848
2025-12-14 09:15,129.75,32.439
2025-12-14 09:30,141.97,35.492
2025-12-14 09:45,135.54,33.885
2025-12-14 10:00,151.14,37.786
2025-12-14 10:15,151.53,37.883
2025-12-14 10:30,147.23,36.808
2025-12-14 10:45,150.78,37.694
2025-12-14 11:00,155.55,38.888
2025-12-14 11:15,161.81,40.452
2025-12-14 11:30,148.58,37.144
2025-12-14 11:45,157.85,39.464
2025-12-14 12:00,152.38,38.095
2025-12-14 12:15,154.28,38.569
2025-12-14 12:30,168.29,42.073
2025-12-14 12:45,162.92,40.731
2025-12-14 13:00,166.02,41.506
2025-12-14 13:15,153.40,38.351
2025-12-14 13:30,157.87,39.466
2025-12-14 13:45,165.61,41.404
2025-12-14 14:00,154.45,38.612
2025-12-14 14:15,158.39,39.597
2025-12-14 14:30,157.51,39.376
2025-12-14 14:45,153.33,38.331
2025-12-14 15:00,144.82,36.206
2025-12-14 15:15,153.01,38.253
2025-12-14 15:30,145.32,36.330
2025-12-14 15:45,148.83,37.209
2025-12-14 16:00,137.61,34.402
2025-12-14 16:15,138.40,34.601
2025-12-14 16:30,141.28,35.321
2025-12-14 16:45,140.80,35.199
2025-12-14 17:00,142.45,35.612
2025-12-14 17:15,127.64,31.909
2025-12-14 17:30,128.15,32.037
2025-12-14 17:45,132.91,33.228
2025-12-14 18:00,123.56,30.889
2025-12-14 18:15,123.46,30.866
2025-12-14 18:30,129.69,32.424
2025-12-14 18:45,135.33,33.833
2025-12-14 19:00,129.34,32.335
2025-12-14 19:15,126.24,31.561
2025-12-14 19:30,118.86,29.715
2025-12-14 19:45,125.80,31.451
2025-12-14 20:00,118.62,29.654
2025-12-14 20:15,122.79,30.699
2025-12-14 20:30,115.16,28.789
2025-12-14 20:45,129.56,32.391
2025-12-14 21:00,122.13,30.532
2025-12-14 21:15,122.11,30.529
2025-12-14 21:30,129.30,32.325
2025-12-14 21:45,123.11,30.778
2025-12-14 22:00,111.69,27.923
2025-12-14 22:15,125.76,31.439
2025-12-14 22:30,120.01,30.001
2025-12-14 22:45,122.18,30.544
2025-12-14 23:00,127.38,31.845
2025-12-14 23:15,127.38,31.845
2025-12-14 23:30,117.07,29.267
2025-12-14 23:45,118.75,29.687
2025-12-15 00:00,119.48,29.869
2025-12-15 00:15,114.50,28.624
2025-12-15 00:30,125.04,31.260
2025-12-15 00:45,119.68,29.920
2025-12-15 01:00,115.93,28.982
2025-12-15 01:15,127.76,31.940
2025-12-15 01:30,120.10,30.026
2025-12-15 01:45,128.46,32.114
2025-12-15 02:00,121.37,30.343
2025-12-15 02:15,127.43,31.858
2025-12-15 02:30,120.26,30.066
2025-12-15 02:45,115.51,28.877
2025-12-15 03:00,123.74,30.935
2025-12-15 03:15,120.32,30.079
2025-12-15 03:30,123.85,30.963
2025-12-15 03:45,121.75,30.437
2025-12-15 04:00,115.91,28.978
2025-12-15 04:15,116.04,29.010
2025-12-15 04:30,118.40,29.599
2025-12-15 04:45,123.06,30.766
2025-12-15 05:00,127.01,31.751
2025-12-15 05:15,128.34,32.086
2025-12-15 05:30,118.12,29.531
2025-12-15 05:45,162.21,40.553
2025-12-15 06:00,214.58,53.644
2025-12-15 06:15,250.81,62.702
2025-12-15 06:30,299.38,74.846
2025-12-15 06:45,338.85,84.714
2025-12-15 07:00,378.16,94.541
2025-12-15 07:15,383.99,95.999
2025-12-15 07:30,383.23,95.808
2025-12-15 07:45,381.49,95.373
2025-12-15 08:00,386.18,96.544
2025-12-15 08:15,376.83,94.207
2025-12-15 08:30,376.71,94.177
2025-12-15 08:45,379.75,94.939
2025-12-15 09:00,388.63,97.157
2025-12-15 09:15,381.75,95.438
2025-12-15 09:30,378.29,94.571
2025-12-15 09:45,385.41,96.352
2025-12-15 10:00,379.21,94.803
2025-12-15 10:15,388.23,97.057
2025-12-15 10:30,375.33,93.833
2025-12-15 10:45,374.38,93.595
2025-12-15 11:00,384.73,96.182
2025-12-15 11:15,380.27,95.069
2025-12-15 11:30,378.32,94.580
2025-12-15 11:45,373.47,93.367
2025-12-15 12:00,385.34,96.334
2025-12-15 12:15,388.89,97.224
2025-12-15 12:30,377.28,94.320
2025-12-15 12:45,374.62,93.655
