Energy Usage Report (kWh) - Service Account 8001234567

Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
10/2/2025,29.2414,31.9212,28.8721,30.6316,32.1476,29.9446,29.4651,28.9184,30.3215,28.5262,29.6804,30.7229,30.9733,29.7036,31.2864,31.5559,29.6460,29.4604,28.7060,29.9964,29.0579,30.4128,30.0933,38.6546,49.6744,62.5480,72.6868,84.7121,93.7152,96.0521,93.3177,97.0578,96.1112,95.1841,95.3341,93.7058,95.3359,94.3639,93.6401,93.6582,95.3102,95.3154,97.9982,96.3677,98.3981,97.0290,96.5498,98.5296,100.8465,99.0745,101.6963,104.9768,104.2120,106.5881,109.1887,107.5795,108.5989,110.8472,111.4850,113.5854,114.3684,114.5521,114.5839,114.4338,113.0428,115.1417,113.8524,110.7885,111.7263,109.3419,106.6793,95.5543,82.9315,69.1753,60.0537,47.6138,33.7790,34.4570,34.0173,31.2166,30.3341,29.3691,31.1636,28.8230,32.4884,30.4948,30.4845,29.9229,30.2041,30.1873,30.5450,31.2966,32.0871,32.2538,31.6234,29.1459
10/3/2025,32.2443,30.9292,30.9688,29.5587,31.2461,30.0447,30.7161,32.0376,30.4443,30.4251,29.6779,31.2527,31.0711,30.3128,31.3572,31.5660,30.5540,31.1131,28.5603,31.3952,28.6448,30.5658,28.3366,42.2010,51.5493,60.3346,71.9276,83.8059,94.3151,96.3356,93.1415,95.9765,94.2716,95.1491,94.7415,96.1662,94.6598,96.5247,94.9362,97.4001,93.3472,97.2064,95.0385,95.1229,97.9567,95.8256,95.8632,97.6817,98.5253,100.9374,99.6620,104.5286,104.3677,107.2783,105.1682,109.7228,111.0073,110.0362,113.0270,114.4886,115.5755,113.6281,112.7604,115.7124,114.9912,113.9896,111.0766,110.7802,109.5585,107.5690,107.4720,96.2432,82.0542,70.4391,59.1159,46.0000,33.5190,33.7296,31.0394,30.3201,33.1630,29.9649,29.5235,30.3769,32.6912,32.2480,29.0101,31.9718,31.2570,32.2497,31.7789,30.4305,30.8405,30.5503,31.4236,31.0549
10/4/2025,27.9332,29.1972,31.6864,31.8648,31.8553,30.7997,28.4173,28.9215,30.1019,30.2359,32.0248,28.8452,31.3904,29.2706,29.7057,32.0354,31.1102,31.4147,31.0986,29.7978,32.0177,28.8778,31.0028,30.4715,32.3967,29.0347,32.2070,28.9141,30.9751,31.5991,30.6184,30.7984,31.6094,33.5165,33.0853,33.3279,34.1155,36.3207,34.6199,34.8965,35.1950,34.9548,39.0567,39.4352,37.8507,41.4800,39.4663,38.9187,41.6633,41.5588,44.6099,43.2823,46.7357,45.2834,44.6447,45.3962,49.2290,47.5569,47.7209,47.8532,49.1799,48.5134,48.4542,48.6298,44.6912,46.7760,43.2098,44.5214,41.4267,39.1758,40.0799,38.4348,38.9786,34.5429,35.9659,33.5622,31.5686,34.9979,33.5501,32.3726,31.0257,33.1919,33.0012,29.5102,31.7566,29.6614,30.2849,32.4532,28.1541,28.3525,31.9286,32.1301,31.3907,29.6064,31.4862,29.7863
10/5/2025,30.6591,32.0939,28.7519,27.7777,28.2506,28.6747,30.7844,31.1815,28.7298,28.8389,29.7187,29.5971,28.5873,28.6376,31.5604,30.2608,28.6755,29.3593,31.9857,28.8647,30.5231,31.6670,32.5262,31.1250,28.6602,29.6542,29.4403,32.5471,30.4661,33.1761,32.8764,31.5882,30.9150,32.4198,33.6596,32.6893,35.0463,34.3558,36.6238,37.3551,34.0467,38.4052,39.1295,36.9488,36.8630,41.2140,40.7969,40.2670,40.2702,43.1214,42.3305,41.6862,45.7786,45.8592,44.0372,46.2321,47.7749,48.9934,49.7256,46.9288,47.7290,47.1119,47.0925,46.0851,45.1537,45.1724,43.4971,43.8585,40.7444,41.8723,39.5956,36.0919,36.1753,34.1543,33.6234,32.4835,32.5286,31.4906,30.8021,31.9058,31.2806,31.9701,29.8566,30.3516,29.8174,31.2894,28.6401,31.2543,30.8279,31.0150,31.9433,31.3628,29.8435,28.4470,28.2422,28.3061
10/6/2025,28.3477,28.9845,29.1939,28.6150,28.5246,29.4580,31.0957,28.6375,27.8088,28.9834,30.5338,28.6549,32.0101,28.5957,32.0682,31.8306,29.1851,28.0355,29.1791,29.6953,27.9113,28.7075,30.8077,41.6103,50.2909,60.4020,74.6391,83.0985,95.3057,94.3449,93.9209,96.9448,93.3357,97.1829,94.4091,94.2538,95.6005,94.9210,94.7085,93.6575,96.9947,96.4646,97.5289,95.4512,97.5760,95.6656,95.9538,96.9511,99.8276,102.3695,100.1101,102.4223,104.3770,105.0471,107.2040,109.7982,111.6940,113.1359,114.0480,113.3396,112.9652,116.6022,116.4045,114.6715,115.4576,111.5568,114.2849,112.6418,108.0902,109.3210,107.3481,93.3532,81.3675,72.2453,57.1137,45.9391,32.9436,32.8005,32.9411,31.9900,30.8957,30.6507,33.1030,30.9739,28.5145,29.1089,32.1362,28.6132,31.4659,27.8971,29.0601,28.1961,28.9550,30.9258,28.9388,29.0701
10/7/2025,31.7641,28.8540,29.1912,31.9465,29.3201,30.6794,28.3905,29.1020,30.1207,28.9778,30.8034,29.1191,29.9993,30.1590,28.5455,29.0017,28.4506,31.9487,31.5710,28.3359,27.9260,28.3787,27.8796,39.3820,52.2486,61.7100,72.5008,82.5239,95.0113,93.4022,96.1482,92.9131,94.3758,94.1813,96.4015,95.3512,93.6323,92.9906,95.9256,93.8965,95.4813,97.1589,96.6105,97.0532,95.0792,97.1051,96.6256,98.7415,97.8723,98.2761,100.1745,102.2588,104.1438,107.1082,107.5782,108.3064,109.0202,112.8539,112.8512,113.7616,113.6704,114.5292,115.2976,112.5971,112.7080,111.4406,113.6687,110.7406,110.8750,110.0368,106.0128,94.8996,83.2107,69.5100,57.2362,48.0657,34.0213,35.5076,31.6287,31.8607,32.3293,33.1186,28.6505,32.2221,31.7540,30.7087,28.0469,29.6451,30.4277,30.5308,31.6736,31.4882,29.1928,32.0061,31.0366,27.8146
10/8/2025,29.2631,28.1898,31.0722,27.7866,28.0831,31.3525,28.2282,30.2587,30.2426,29.4823,31.9070,28.2501,29.0772,32.0254,31.4202,30.5185,30.7410,32.1091,31.9944,30.0940,30.2933,29.4473,29.1328,42.9601,53.3397,63.7182,74.4691,83.4136,96.0098,93.3913,95.0473,95.3073,94.9431,96.4025,97.0484,93.9358,95.6598,94.8263,94.7816,95.0517,93.6896,96.4231,95.2788,94.4718,98.1719,97.3168,97.7663,99.8767,101.4287,98.5110,101.6151,103.2278,102.7670,104.7085,107.1030,108.3728,111.3650,111.0644,110.6865,111.6930,113.1530,113.0089,113.0422,114.8484,116.3117,113.1102,113.1344,112.4239,110.4649,109.9067,105.8158,93.8543,82.9230,68.4297,59.1514,46.6977,36.2109,31.7080,32.5096,31.0243,32.9179,29.9977,30.2307,31.5457,30.3472,28.8020,31.1975,31.2654,31.6479,30.7471,29.2193,29.9262,28.3101,31.6767,31.5624,31.2776
10/9/2025,28.8206,27.8806,27.8898,28.6368,28.2956,31.3932,28.6109,29.9663,29.1035,30.3071,30.6077,29.8131,31.9466,31.2207,28.7192,32.2267,28.9664,31.4455,29.5176,31.7274,30.4474,32.0962,31.6309,42.5214,51.6574,62.6915,72.9641,86.0801,95.8076,96.6321,95.9080,96.6866,93.4249,93.8572,97.0170,94.0000,93.4210,94.8974,93.1791,94.7911,97.2005,96.8065,96.7179,96.4033,97.1015,97.8101,99.8068,100.0906,97.2234,102.5389,101.1435,104.4944,102.3426,105.7268,105.4001,107.5641,111.0530,111.4165,114.0259,115.5961,113.7291,116.7043,113.1483,114.3757,113.0951,112.6697,113.2250,110.2122,111.5102,109.5596,109.1234,94.4022,80.9952,69.2121,59.6281,45.1216,33.2512,32.3340,31.8952,29.9681,32.9050,29.4509,29.4616,32.6032,28.7209,31.5604,28.0429,32.3669,32.0320,30.8076,30.0165,28.2829,30.2554,30.8345,31.9141,27.8290
10/10/2025,32.0665,31.6388,29.9435,29.3521,28.8092,28.1154,31.6936,29.0264,28.7327,29.4328,31.2219,31.1850,28.5007,31.2312,30.4286,28.9470,28.5997,28.9739,31.1623,29.2840,29.2813,27.8604,31.5054,39.5616,50.6112,62.4825,73.6415,82.3312,93.2600,95.5367,94.3435,93.4239,95.4871,96.0606,95.8156,96.0350,95.8198,94.4297,93.3468,93.3066,96.8455,94.3601,93.8690,94.7414,96.5634,98.3689,98.6282,99.9873,100.7059,98.1624,99.3039,100.6341,104.3647,106.1961,107.4680,106.5757,108.1695,110.6523,111.7160,114.8756,116.0020,113.4173,114.6441,116.9087,115.0853,113.3140,113.8460,113.3202,110.0694,109.2294,105.4532,96.0792,82.3944,68.4973,57.9537,47.6509,33.7791,31.8384,32.2774,32.5820,33.5856,31.7971,29.5796,32.4520,29.0762,28.7677,29.2063,32.2405,30.4755,30.1344,28.0432,29.4625,30.6603,32.0392,28.4709,28.6091
10/11/2025,31.8332,31.3160,29.9644,32.0780,31.1949,29.8397,30.7630,32.0877,28.5075,28.4205,32.0521,30.5842,31.5609,28.8396,31.3339,29.6551,27.9726,31.1494,28.5707,28.9826,30.4232,30.6689,32.3074,32.0313,32.7754,30.2346,32.7500,30.9856,31.1595,30.1573,31.1929,33.4085,31.2971,34.0937,31.1394,34.4988,33.6883,35.2716,33.3437,37.5271,37.0252,37.6309,35.3826,37.9468,38.6187,40.2773,42.3454,40.4300,41.0550,44.4137,43.9856,44.3890,44.9505,44.2926,45.1308,48.3386,46.3560,49.2201,47.0197,45.6965,46.8757,49.4483,46.1626,45.6333,46.0887,43.6182,43.7271,41.9177,41.0564,39.4535,38.6193,39.3274,37.9396,34.1593,33.7147,35.3556,35.2418,31.8398,31.4055,30.8170,30.1853,33.2057,33.0800,32.7051,32.1550,30.7697,30.7844,29.6293,31.1620,30.5570,30.3687,29.0410,31.5218,30.4946,30.9796,27.8536
10/12/2025,28.1931,29.8085,30.3193,28.0922,28.2716,28.4369,27.8871,30.3652,30.6223,30.5477,30.1528,27.9184,29.6847,30.2784,31.6940,31.9125,28.9614,29.9935,28.1089,30.0097,28.1673,28.9088,31.6779,28.3034,32.7423,32.8704,29.5766,29.0319,29.1198,31.4161,31.6974,31.7749,32.8331,31.3115,33.7738,34.7123,35.1317,35.4699,35.8111,37.4571,35.0896,37.6781,38.2004,35.9680,40.2642,39.7572,38.2258,40.4765,41.3906,43.6326,43.1262,43.4170,43.1137,44.6097,44.4396,44.7633,48.5884,48.7911,48.4877,49.2782,48.1255,45.4417,46.7502,44.3903,45.5861,46.8184,44.9429,43.0824,39.6554,38.9848,39.4250,40.0859,39.2960,34.4166,35.3024,36.4602,34.3102,32.3244,31.0791,31.1241,29.3466,31.5588,29.8554,29.6688,31.7589,28.6331,32.3313,32.0987,32.3798,30.3488,31.5249,28.8258,29.3218,32.0613,29.2165,30.8465
10/13/2025,32.0974,28.3593,31.4514,28.4672,29.1220,30.6367,31.2410,28.7921,31.9428,31.6868,28.1610,30.4388,28.1114,30.0634,29.2776,29.3590,27.9066,31.4226,31.0552,28.5564,28.1479,28.6957,31.7555,41.6137,51.7924,61.7137,73.0293,84.4513,95.1807,93.3520,95.3466,95.0240,94.4596,96.0100,94.2964,97.1688,97.2898,96.9807,97.1897,95.4137,97.1813,94.8543,97.0838,95.4309,98.6509,98.2891,96.4743,99.9993,101.4837,98.4263,101.5822,101.2643,102.4613,106.0258,107.7097,108.0793,108.3734,111.7063,113.3659,111.9470,113.5311,115.5065,116.8989,114.1044,114.4771,113.2709,111.1862,109.8195,110.4744,110.0985,106.5782,96.5447,80.3119,68.7296,59.0022,44.2515,32.6077,34.3132,34.2372,33.2132,32.9686,32.5930,29.8837,32.7946,30.9716,32.4965,31.0459,28.7372,29.3700,28.0420,31.8599,31.7671,29.6839,30.5734,32.0788,27.9429
10/14/2025,30.0874,30.2658,31.7838,31.4879,30.0796,31.5366,30.7097,30.8714,31.9345,31.0822,29.6975,29.0597,28.3508,28.6485,30.1318,32.1324,29.2773,29.9005,28.4804,30.3881,27.9461,27.9324,30.3668,39.3335,52.9530,63.9413,71.5720,85.8192,96.5115,96.6972,95.2072,94.4003,94.6360,94.6707,92.9989,97.2439,95.6932,95.8600,95.6345,95.6417,96.2792,95.3508,94.2368,94.2279,98.1860,97.5858,98.5758,98.1094,101.2017,100.9544,102.1523,103.0890,102.5335,104.3473,107.2546,110.5134,108.2778,110.1501,112.6443,114.5193,113.2853,112.7413,112.8603,117.0686,116.4769,112.0117,113.1625,111.9445,112.1863,107.2991,109.2590,95.0980,84.3140,70.6174,57.9699,48.1966,33.0034,34.1037,31.0028,34.2606,30.8368,33.2388,32.8365,29.7044,31.6081,30.0065,30.9313,29.5086,30.0007,30.7899,30.3716,28.5857,28.9082,27.9623,31.9044,30.8120
10/15/2025,31.1840,31.3962,28.5942,31.2996,31.1667,28.3654,31.0094,29.2032,27.9072,30.0942,28.6905,28.8698,30.1196,28.0719,32.1646,27.9299,29.3957,27.8902,30.8429,30.2063,31.3276,32.0416,31.0695,42.8784,50.7257,64.1981,72.3278,85.2133,93.3560,96.7187,97.0378,93.1317,95.5609,93.8031,93.6230,97.0530,95.6394,96.6602,97.3070,95.5040,94.4530,96.1727,96.9846,96.3570,96.9823,98.3867,99.0393,98.9421,100.6021,99.2305,100.0967,103.4052,106.2289,106.1486,108.3313,110.3485,110.7812,109.6824,111.1922,115.8316,114.9327,115.5107,114.3169,115.1476,112.9262,112.8568,110.7091,111.8323,109.1789,107.1629,109.3075,95.6858,81.3444,68.4950,57.0024,45.9761,34.9703,33.1586,34.5897,33.9811,33.2370,31.7103,29.7630,30.2499,30.5448,28.3174,29.2509,30.2211,29.7950,31.9208,30.7240,31.9101,28.4870,31.7729,27.9013,30.7641
10/16/2025,30.8909,27.9941,29.9491,28.5168,30.7984,32.1402,27.8813,29.8300,28.8811,30.8623,28.4979,27.9511,27.8809,31.1867,31.7706,28.1067,27.8485,30.0471,31.9661,30.0253,32.1916,31.3066,30.9826,39.4452,52.3361,61.5900,72.0199,85.1921,94.5551,93.2612,94.4586,92.9970,94.9198,92.8002,93.3754,93.3682,94.5600,96.6564,94.0540,93.4696,95.6333,97.2110,93.8551,96.7089,95.2884,95.1367,99.0648,100.0936,99.1298,100.8336,101.5219,104.4120,105.1226,107.7379,105.1508,109.2681,111.4808,110.7986,114.1380,111.8495,116.5309,114.6192,116.1552,112.9292,115.7684,111.7973,114.6154,109.7197,108.9590,109.4958,107.1560,95.2739,83.2738,69.5231,60.2670,47.5412,32.3446,31.7015,33.5243,33.0084,30.9835,33.3794,32.3624,32.7148,30.4800,29.7023,28.4044,30.7386,29.2087,30.6410,31.8607,30.1528,29.2930,31.8642,32.1431,31.2461
10/17/2025,30.6133,30.4062,31.2791,31.5643,31.4828,29.7829,31.4652,28.7468,28.8463,28.3312,31.1029,30.6558,31.3643,30.0906,30.0952,29.4511,30.9202,29.9273,30.5666,31.3976,30.0959,28.5383,29.2848,43.0034,53.3571,63.6389,75.4022,85.6240,94.7543,93.9702,94.7585,96.4691,97.1836,95.4110,96.5434,97.0373,93.0021,95.2000,95.1911,94.9331,97.5838,96.6181,94.3477,97.0112,95.2369,98.5638,95.5739,98.7397,99.9271,100.8879,102.1584,102.7974,104.2024,104.8437,109.2353,108.8607,109.2390,109.9277,113.8943,112.8228,116.5409,113.7151,114.2046,112.8893,114.0236,115.0782,113.5042,109.2708,109.8811,110.2621,107.3712,93.3929,83.0332,71.7940,59.2301,43.9281,33.5283,34.5947,33.9648,30.9265,33.3492,28.9695,30.2528,31.2106,31.9525,31.7278,28.8305,27.9830,28.9689,30.4498,31.8271,29.9413,27.9610,31.1779,28.9936,27.8103
10/18/2025,29.9608,30.3850,31.8234,29.2604,30.8602,29.0275,30.9093,29.2019,29.3763,29.2131,30.9403,29.5166,28.6612,28.4996,30.5309,30.1702,28.4323,32.0675,28.9194,27.9783,32.0796,32.5477,30.3960,28.5314,29.5561,32.5653,31.4484,30.7253,32.2528,30.1518,30.6043,32.6206,34.4842,30.7485,33.5023,32.3158,33.7774,34.8955,34.4966,33.7485,35.6677,37.7628,36.7500,40.3402,39.7504,37.6775,38.4615,39.9295,40.1602,41.0929,45.1147,44.6482,44.8276,44.5962,46.4897,45.2534,47.5532,47.1435,47.0980,49.4241,48.2704,46.0325,44.9872,46.8647,46.8942,43.7678,45.1619,43.5236,41.9819,38.5642,40.9380,37.1369,36.3004,34.9434,33.0825,35.0597,33.8308,30.8635,31.0189,31.3927,33.6123,29.8566,29.0608,28.9337,30.8013,30.3663,32.2178,28.7113,32.2633,32.2412,31.3675,31.9815,30.6575,28.2047,31.5029,30.5447
10/19/2025,29.7359,28.5816,29.9579,29.4268,28.9414,30.5870,30.0596,28.6757,28.6633,31.6600,28.4338,28.4059,31.9905,28.8340,31.1057,28.3294,29.5954,29.1491,30.3209,28.4803,29.2154,29.8733,28.2396,28.9623,31.5313,29.2505,32.0633,30.2120,32.1531,30.7300,33.5393,33.6687,32.7508,33.3517,35.3768,33.5883,33.6918,33.4213,35.8659,36.0546,38.3088,34.8467,36.2825,36.1733,39.3198,39.8306,39.7041,42.8412,42.9676,43.8334,42.5080,41.6360,43.1371,47.5157,44.5573,48.2187,45.9922,48.5834,48.4193,48.1863,45.5987,48.5628,49.0323,46.0314,46.5190,45.6512,44.9925,41.2546,40.1669,39.7495,37.2324,37.3981,37.9448,35.7924,35.7979,33.5362,33.2156,32.8223,32.7625,33.4415,31.4278,29.1937,31.4964,30.2262,30.2491,31.0969,32.0149,28.5858,28.5831,30.4554,31.7723,30.2945,28.6251,29.6006,31.7818,29.6180
10/20/2025,28.8505,28.5547,30.9917,30.9998,30.1152,28.6328,28.6918,28.6285,30.0401,29.7755,31.8897,30.8304,32.2491,31.3343,29.1443,29.4591,31.6253,28.3584,30.6036,32.1384,29.5727,31.5655,28.0434,42.2601,50.3880,64.1938,72.0843,86.1960,94.4165,94.1191,96.3489,94.0593,94.2960,95.5425,96.7732,96.5966,94.8116,96.1916,95.4575,95.4598,96.4465,96.3652,96.4832,96.4589,98.4129,96.2255,97.6342,99.4662,98.9385,101.6385,100.3197,104.6216,104.8027,106.2225,105.3738,109.4372,108.2214,111.8504,112.7929,112.3648,114.1131,116.8777,113.1371,112.9300,114.2122,114.7016,113.0849,110.6916,109.3194,107.1501,105.1224,94.4074,82.7892,70.4971,56.1070,45.5808,35.1743,34.6603,31.5896,30.0904,31.3954,31.2536,28.9505,28.7706,29.2138,31.1202,31.0318,29.4494,28.0420,29.4770,30.4954,30.5232,29.2091,31.4264,32.1341,28.6417
10/21/2025,29.8867,31.0464,31.0997,29.0210,31.4503,29.5704,32.1442,30.6331,28.1339,30.8789,29.6786,28.6432,29.4460,27.9657,30.6620,28.1120,32.2279,28.5473,31.0527,31.5538,30.5102,29.5314,29.8283,41.8913,53.3313,61.5925,71.9579,83.1009,93.1296,96.1045,94.6246,95.6311,94.9341,97.2496,96.7886,93.1417,93.4956,95.1459,94.0699,96.5837,94.8065,97.6597,97.6279,94.1829,94.5637,96.3872,98.7271,98.8635,98.1832,99.3662,100.2485,102.8063,105.2980,103.6925,106.7206,110.1271,111.1669,110.4285,112.9892,114.1155,113.3659,115.7974,117.1497,114.2260,112.8322,113.3836,111.4601,111.6575,108.6056,107.8949,108.3660,96.5327,83.6790,71.0522,57.6201,47.7860,34.6370,34.5282,30.9965,33.4549,30.6794,32.3285,32.4981,30.0299,31.8983,30.6260,31.4395,28.7129,31.0071,29.0966,31.2961,28.7196,27.7805,32.1404,30.1181,30.0105
10/22/2025,30.0261,28.7005,29.6457,29.5175,31.0527,27.7684,31.1009,29.3929,30.9417,31.0909,28.8451,31.5586,30.4254,31.2228,29.3093,28.8058,27.9497,30.2048,29.8491,28.4622,28.0781,29.6536,30.2700,40.7100,50.9901,60.7845,72.5243,84.6174,96.9199,96.4392,94.3750,96.2337,92.8709,93.7851,96.4550,94.2144,95.9142,94.8471,96.2622,94.4362,94.6816,97.2535,93.9218,97.1863,95.1404,99.2150,96.1817,97.9376,101.4602,102.2925,100.5758,102.1312,106.1452,103.4851,109.2642,108.7438,111.5767,113.2157,113.2559,114.3512,116.0821,114.1837,113.2030,112.9469,113.8112,114.7002,113.3913,112.5535,108.6901,108.5211,107.0049,94.6583,81.9195,71.7906,56.8385,46.6118,32.7638,31.2638,34.2469,31.4365,31.0447,30.1749,31.0745,29.9057,32.2227,30.4724,30.4693,32.0071,30.2043,29.7234,32.1642,29.6850,28.0578,30.5768,31.3580,31.6015
10/23/2025,28.4442,29.4066,28.7659,30.2471,29.8168,31.5546,30.4400,29.0209,31.0290,28.1604,28.1759,30.1492,28.5109,29.7328,28.4480,30.4686,30.1983,30.9833,30.4430,29.5066,31.6367,31.8275,31.7563,42.8950,51.2803,61.9164,71.9737,83.4341,92.9616,92.9432,95.9103,94.7792,96.9822,94.2693,96.2601,95.5368,94.0178,94.5303,95.3823,96.5088,97.2965,97.4789,97.9500,98.3217,94.7054,99.2236,98.9460,100.1424,98.2600,99.3549,100.3105,102.5250,104.0055,103.4665,105.1074,108.8196,108.6558,110.5420,111.1865,115.7407,116.2846,116.2297,112.8189,113.9705,112.2024,113.2230,113.5601,109.2582,111.6673,108.9075,106.3021,93.6881,80.4335,68.4815,58.8948,46.5827,35.8440,32.8933,31.1226,32.8518,30.5449,33.2325,30.9921,31.0592,32.2365,30.9861,30.3627,30.0619,30.7416,31.0941,31.5909,28.6318,31.3647,30.9589,29.7659,28.5464
10/24/2025,28.6532,30.7613,29.6289,29.3123,31.3301,30.7425,29.1587,29.9527,29.0632,31.8546,28.5452,31.4115,30.9175,31.7903,28.2389,28.9406,28.5571,31.8326,29.5252,31.7700,29.3542,28.9490,29.6736,43.0806,51.4415,62.0492,71.7276,82.7912,94.4234,96.0284,94.0372,94.6860,95.6539,94.7660,96.0178,96.5356,96.8432,94.8846,95.5893,94.8089,93.9972,97.2170,94.8850,95.2441,95.9907,95.0382,96.3656,100.6667,98.5496,99.8340,100.3806,101.7917,105.6368,105.8686,109.2049,107.5467,112.0636,112.1678,112.7607,115.2412,114.1049,114.3593,115.3146,116.2365,112.3198,114.3396,111.2185,112.9902,111.6156,108.8376,108.6727,93.3248,81.3605,69.5197,59.6273,46.1819,34.8749,35.6662,34.2560,33.6059,33.6413,29.4256,32.9816,29.7416,30.4954,30.8908,30.0527,31.4529,30.2852,31.1988,31.4780,28.0013,32.0263,29.1132,30.1791,28.8701
10/25/2025,27.9496,29.6370,28.7083,28.8084,29.1064,27.9629,29.7150,28.0066,27.8441,28.8489,30.1024,27.9056,31.4626,30.6855,30.7602,28.0867,29.8488,29.4026,29.5773,29.3826,28.7174,28.9901,30.9801,29.0986,31.2542,31.4893,32.2383,32.9125,33.1197,31.0449,33.5706,29.9603,33.7045,32.2411,31.4485,31.5006,33.4977,33.4829,34.1620,35.1774,35.2255,37.0372,35.7316,38.9565,37.2463,39.2705,41.3592,40.1475,41.2266,43.1768,42.4065,45.3389,43.4901,45.1867,45.5836,47.2099,47.5298,47.9763,49.3469,47.5594,46.8656,45.4852,48.0512,45.6813,44.2910,46.1890,43.6077,41.7871,42.8908,41.4608,39.8857,35.9780,37.9733,37.6049,37.0756,32.6001,32.0220,33.3734,30.4729,31.7553,30.1783,30.1156,30.1582,32.3712,29.7699,28.4824,28.9094,28.0511,30.0168,31.1352,30.6346,31.8743,31.5262,29.4506,31.8445,28.1628
10/26/2025,30.7589,28.9422,29.7386,31.6262,31.6768,30.6935,30.8029,31.2530,31.7670,29.7379,30.4989,32.0646,30.3783,32.1395,28.2970,31.1466,29.8872,30.0498,28.4278,28.2956,31.9266,28.9845,30.9075,32.0360,30.8117,32.0325,30.4888,31.7633,32.2386,30.3742,32.4083,32.1615,34.0974,30.9040,34.7407,31.4952,32.1834,33.0255,35.5001,34.7235,36.7494,37.7104,38.6328,38.0014,39.0271,39.3148,42.0560,43.1295,41.0900,43.3204,43.5749,44.9079,45.4898,46.6255,47.0318,47.2459,46.1536,46.6683,49.3888,47.4190,49.9012,46.8858,46.3202,45.9163,45.8544,45.5345,44.3601,42.9578,42.4800,40.0033,37.8827,38.6022,37.5925,36.7575,35.1968,35.5723,34.1987,32.9632,30.4616,31.9785,31.3656,32.4332,31.4899,28.9888,29.7131,31.3564,31.8543,28.2963,30.9686,28.5637,30.8522,30.5647,29.8722,30.2518,28.0641,32.1240
10/27/2025,30.6702,31.0747,29.6128,28.3393,31.1791,31.7602,28.9081,28.8046,28.3796,30.9664,28.2456,31.3308,28.1312,30.6327,31.5265,30.2324,32.0372,31.7192,30.6559,29.6948,30.9918,29.1077,29.0604,40.1441,53.6227,62.0793,73.5760,84.2035,93.0323,93.5595,94.1388,96.8805,94.9711,94.4639,93.0411,95.9953,92.9364,93.9573,94.8352,93.5035,95.7855,95.0895,95.4506,97.4499,95.6819,98.9992,96.1887,100.1936,100.0088,98.2489,100.6693,104.7523,104.1879,107.8468,105.4299,108.1497,109.4389,112.1564,113.7444,111.9289,115.1660,114.3574,115.7123,112.7480,116.5555,114.4554,110.5803,111.9359,111.8597,108.2575,105.4091,96.2341,83.8885,71.1825,58.1190,47.2779,35.9240,33.4188,31.5798,33.6233,31.3533,30.8614,31.9777,28.6329,29.1571,31.7570,31.1763,29.1979,31.1403,27.8416,27.8824,30.0420,28.7187,30.6462,30.0999,29.2797
10/28/2025,29.8410,31.5012,30.5122,30.0935,31.4464,28.8899,30.5110,28.5174,28.7677,31.4911,29.3758,30.8423,28.8287,29.7977,31.9544,28.5559,28.7537,30.2857,30.3116,28.0028,31.3223,31.3784,28.1379,42.7685,53.5435,64.1028,72.8035,86.3661,94.4861,94.6440,95.5012,95.9624,93.0239,96.3113,94.3524,95.4276,95.2868,95.9586,94.1980,94.0514,93.8408,96.0830,95.3880,94.3899,95.8038,96.9909,98.8381,99.7250,101.4075,100.3696,99.2486,104.6863,105.8619,105.9792,109.3533,107.7807,110.6537,111.0786,113.5445,112.5102,116.1126,113.3588,116.4965,115.6040,116.4164,113.4283,111.4273,110.0417,108.2472,107.8799,108.5029,93.9843,81.6810,70.9049,57.5461,45.5171,32.3055,34.3064,33.7026,34.1241,29.7634,29.4149,32.9832,30.7305,32.1807,30.7703,29.2335,32.1001,28.7933,31.3185,32.2698,29.4279,29.7975,30.1531,29.2918,30.9401
